Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
36,4.970762969725889,70.52478060291313,100.46386815429511,1.4699999999999935e-2,0.0010748001014871825,"cx36_35: 1.932e-2 , cx36_37: 2.568e-2 "
37,4.810977893540177,50.8664068462383,81.88639961226822,7.900000000000018e-3,0.0003637335880332118,"cx37_26: 7.636e-3 , cx37_36: 2.568e-2 "
38,4.9700155820951615,76.36821614153243,101.66773985687425,5.0000000000000044e-2,0.0005292748046478283,"cx38_27: 1.266e-2 , cx38_41: 1.510e-2 "
39,4.79960364323829,65.76293417913959,33.72676918001983,1.3600000000000056e-2,0.00042364742822884597,"cx39_31: 3.256e-2 , cx39_45: 1.443e-2 "
40,4.544904095910791,58.53305463264957,113.47288448858069,4.2300000000000004e-2,0.0003000624824045807,"cx40_49: 1.280e-2 , cx40_35: 1.269e-2 "
41,4.801382610262278,60.37333789059788,81.784079104655,5.149999999999999e-2,0.00040249476918078784,"cx41_42: 1.440e-2 , cx41_38: 1.510e-2 "
42,4.662962671447868,50.443344576468924,56.13857140808685,4.520000000000002e-2,0.00047438457491199665,"cx42_43: 1.376e-2 , cx42_41: 1.440e-2 "
43,4.763548919476703,46.00294916319119,22.74099988372322,6.279999999999997e-2,0.0005501081201406242,"cx43_42: 1.376e-2 , cx43_44: 1.448e-2 , cx43_52: 1.697e-2 "
44,4.683108734499135,61.91307669092469,29.6097674515763,4.079999999999995e-2,0.0005582672835370995,"cx44_43: 1.448e-2 , cx44_45: 1.480e-2 "
45,4.930685363543236,69.07613711801159,95.1796729465843,3.400000000000003e-2,0.0003374761888052308,"cx45_44: 1.480e-2 , cx45_39: 1.443e-2 , cx45_46: 1.834e-2 "
46,4.798983962094498,62.424887734477274,85.76087302724618,1.0099999999999998e-2,0.0010360679098689676,"cx46_47: 4.438e-2 , cx46_45: 1.834e-2 "
47,4.885346819948624,46.91722250897328,54.33342753635083,1.29999999999999e-2,0.00027237998894071117,"cx47_48: 9.797e-3 , cx47_53: 8.552e-3 , cx47_46: 4.438e-2 "
48,4.75769786797626,70.86291016858767,112.47288296841128,1.2399999999999967e-2,0.0003327762333478161,"cx48_47: 9.797e-3 , cx48_49: 8.159e-3 "
49,4.661069587789577,44.300536737402346,67.09073151056438,1.4599999999999946e-2,0.00032918899502959264,"cx49_40: 1.280e-2 , cx49_50: 1.102e-2 , cx49_48: 8.159e-3 "
50,4.782101951216976,65.42726628690711,99.80104582975575,2.300000000000002e-2,0.0003504414398078583,"cx50_51: 1.010e-2 , cx50_49: 1.102e-2 "
51,4.887042058944968,42.3389344327189,83.79314127184959,2.7800000000000047e-2,0.0004437355130981903,"cx51_50: 1.010e-2 , cx51_54: 6.171e-2 "
52,4.8988863839270325,35.83755257648923,65.00840373413786,2.6000000000000023e-2,0.000686330624802297,"cx52_43: 1.697e-2 , cx52_56: 1.512e-2 "
53,4.6773599048023256,68.06441537042893,102.13216436725976,1.29999999999999e-2,0.0004362416132497476,"cx53_47: 8.552e-3 , cx53_60: 1.093e-2 "
54,4.702709061934953,61.89043409436807,75.99954580117581,1.885e-1,0.015812310671419437,"cx54_64: 5.746e-2 , cx54_51: 6.171e-2 "
55,4.881454711010948,64.09789211461538,121.55282818478267,8.37e-2,0.00032707383807194755,"cx55_56: 1.465e-2 "
56,4.795403225461232,45.012558822826705,64.00802791148024,5.030000000000001e-2,0.0019486916815709518,"cx56_57: 3.681e-2 , cx56_55: 1.465e-2 , cx56_52: 1.512e-2 "
57,4.618162182908098,59.085473156665216,30.430665382640644,3.53e-2,0.0011267999854737095,"cx57_56: 3.681e-2 , cx57_58: 1.173e-2 "
58,4.784336522209021,77.88584138073502,122.64914303467438,6.369999999999998e-2,0.00034035393380764617,"cx58_57: 1.173e-2 , cx58_59: 1.381e-2 "
59,4.92455275249974,82.80960407819342,126.95609729551667,2.7800000000000047e-2,0.0007445419859293126,"cx59_60: 1.432e-2 , cx59_58: 1.381e-2 "
60,4.777013122369692,57.767714149115136,80.4644900272795,2.42e-2,0.0005955903003609862,"cx60_53: 1.093e-2 , cx60_59: 1.432e-2 , cx60_61: 1.691e-2 "
61,4.6412859025876045,57.992256542286945,73.34764953702188,1.9199999999999995e-2,0.00036828431797277097,"cx61_60: 1.691e-2 , cx61_62: 2.548e-2 "
62,4.825537385124633,54.80136767201678,23.215175304735347,3.689999999999993e-2,0.0006144069001546951,"cx62_61: 2.548e-2 , cx62_63: 1.744e-2 "
63,4.6979428652449915,9.935912336205758,21.95463883128113,5.14e-2,0.0012222620845267315,"cx63_62: 1.744e-2 , cx63_64: 2.383e-2 "
64,4.832132556845125,56.124772914383335,49.40926820116546,3.2299999999999995e-2,0.0003938735967518335,"cx64_54: 5.746e-2 , cx64_63: 2.383e-2 "
