Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout error,Sqrt-x (sx) error,CNOT error
39,4.79959811090648,50.647205104859324,29.99721467540493,1.3600000000000056e-2,0.0005938258624832508,"cx39_31: 1.191e-2 , cx39_45: 1.836e-2 "
40,4.544902081805134,68.48662221315193,79.59398326752012,3.590000000000004e-2,0.0006144413214889401,"cx40_35: 1.645e-2 , cx40_49: 2.164e-2 "
41,4.781228390312105,25.123270236056968,18.72582184278378,1.4700000000000002e-1,0.0021379184705330196,"cx41_38: 1.366e-2 , cx41_42: 2.156e-2 "
42,4.662903564329294,61.40175816171491,82.46825461099736,2.959999999999996e-2,0.0003677226737539976,"cx42_41: 2.156e-2 , cx42_43: 2.667e-2 "
43,4.761374009392593,40.20551383099575,18.336134561960595,1.0139999999999993e-1,0.0011018785689780432,"cx43_42: 2.667e-2 , cx43_44: 1.867e-2 , cx43_52: 2.776e-2 "
44,4.683108721099059,72.51251961215206,73.35564223262449,4.5299999999999896e-2,0.0005411221689789013,"cx44_43: 1.867e-2 , cx44_45: 1.544e-2 "
45,4.93068221454991,78.10353290359342,63.58377804639363,2.1199999999999997e-2,0.00044452715945471035,"cx45_44: 1.544e-2 , cx45_39: 1.836e-2 , cx45_46: 1.387e-2 "
46,4.798996140390129,59.16149191366453,90.6494346809939,1.2599999999999945e-2,0.0003879005763004625,"cx46_47: 1.104e-2 , cx46_45: 1.387e-2 "
47,4.88534520876997,73.39717621072136,120.92460063446245,1.649999999999996e-2,0.0002575643221944017,"cx47_48: 9.010e-3 , cx47_53: 9.474e-3 , cx47_46: 1.104e-2 "
48,4.75770058046891,47.58065434242387,84.34780294712841,1.2799999999999923e-2,0.0003611132547338198,"cx48_47: 9.010e-3 , cx48_49: 1.088e-2 "
49,4.661073249703842,40.773327955346566,57.36174329201887,1.5900000000000025e-2,0.0004972685736225228,"cx49_48: 1.088e-2 , cx49_40: 2.164e-2 , cx49_50: 1.124e-2 "
50,4.782097115956447,84.56552363389011,65.00767620383128,2.069999999999994e-2,0.00037125039633442963,"cx50_51: 1.631e-2 , cx50_49: 1.124e-2 "
51,4.887043921985723,47.94141049345114,81.00443568151687,2.2699999999999942e-2,0.0011319366771577165,"cx51_50: 1.631e-2 , cx51_54: 1.340e-2 "
52,4.898883662011046,66.36592329949968,87.94899867976491,2.400000000000002e-2,0.0004898856331687451,"cx52_43: 2.776e-2 , cx52_56: 1.236e-2 "
53,4.677358824291668,64.51567322454326,91.97209329315041,9.199999999999986e-3,0.00044375900065305005,"cx53_47: 9.474e-3 , cx53_60: 1.185e-2 "
54,4.70265423094956,57.37836031586642,120.69572850814696,1.3260000000000005e-1,0.00030729879961325095,"cx54_64: 9.164e-3 , cx54_51: 1.340e-2 "
55,4.881455787008705,60.68855882551783,117.72950811880445,3.649999999999998e-2,0.00038879799711474475,"cx55_56: 1.180e-2 "
