Qubit,Frequency (GHz),T1 (µs),T2 (µs),Readout assignment error,√x (sx) error,CNOT error
48,4.757699698261103,64.03091907802975,79.8720771410787,1.3400000000000079e-2,0.00030919810536902145,"cx48_47: 6.565e-3 , cx48_49: 8.095e-3 "
49,4.661086861333475,42.726110683616064,63.79054605405684,1.4899999999999913e-2,0.0004180883177753155,"cx49_40: 1.168e-2 , cx49_50: 1.250e-2 , cx49_48: 8.095e-3 "
50,4.782086512772936,62.94531575951163,94.49046045107067,2.289999999999992e-2,0.0002958936394901275,"cx50_51: 8.685e-3 , cx50_49: 1.250e-2 "
51,4.8870452904179675,69.83344340442845,100.07537431387286,1.8299999999999983e-2,0.00033102745812788563,"cx51_50: 8.685e-3 , cx51_54: 9.096e-3 "
52,4.898885163046435,35.83755257648923,30.223292877164393,2.5700000000000056e-2,0.0006623723992517453,"cx52_43: 1.617e-2 , cx52_56: 2.035e-2 "
53,4.677350977985365,53.12096817595045,91.14210293232038,2.300000000000002e-2,0.0004987667686162285,"cx53_47: 8.782e-3 , cx53_60: 1.048e-2 "
54,4.702630966431028,77.69639202507949,101.06010620544187,1.3829999999999998e-1,0.000292090432705895,"cx54_64: 1.151e-2 , cx54_51: 9.096e-3 "
55,4.881446936045147,57.09295437568068,131.31278590429625,5.359999999999998e-2,0.00034338860115950106,"cx55_56: 2.105e-2 "
56,4.795408044207521,49.810759588063995,79.23581307612297,5.259999999999998e-2,0.002321724165177783,"cx56_57: 3.525e-2 , cx56_55: 2.105e-2 , cx56_52: 2.035e-2 "
57,4.618154614487394,60.2971406773914,65.5282770985934,3.5600000000000076e-2,0.0011670674428863278,"cx57_56: 3.525e-2 , cx57_58: 1.313e-2 "
58,4.784335552200209,77.88584138073502,107.67882189934718,6.479999999999997e-2,0.00033558408936591884,"cx58_57: 1.313e-2 , cx58_59: 1.082e-2 "
59,4.924541256551378,70.56071681713678,85.62093890243618,3.500000000000003e-2,0.00033907178326373955,"cx59_60: 1.372e-2 , cx59_58: 1.082e-2 "
60,4.777008741815061,53.97386888826159,92.63625644279206,2.4699999999999944e-2,0.0005189519340198837,"cx60_53: 1.048e-2 , cx60_59: 1.372e-2 , cx60_61: 1.401e-2 "
61,4.641285682854978,52.91026710959297,79.8250737230827,3.410000000000002e-2,0.00034603766622174763,"cx61_60: 1.401e-2 , cx61_62: 2.671e-2 "
62,4.825534010228241,54.80136767201678,21.995967389491454,3.0200000000000005e-2,0.0006292770464710857,"cx62_61: 2.671e-2 , cx62_63: 1.792e-2 "
63,4.697933911239838,10.185499607536688,20.743036582444784,5.7699999999999974e-2,0.0012757623447931816,"cx63_62: 1.792e-2 , cx63_64: 2.230e-2 "
64,4.832121029437995,63.73316199010644,55.11692211900634,2.52e-2,0.00033037128154507695,"cx64_54: 1.151e-2 , cx64_63: 2.230e-2 "
